State,District,Crop,Year,FY,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
Rajasthan,Udaipur,Other Kharif pulses, 2014-15,2015,Kharif     ,11,7,0.64
Rajasthan,Udaipur,Other Kharif pulses, 2015-16,2016,Kharif     ,33,12,0.36
Rajasthan,Udaipur,Other Kharif pulses, 2016-17,2017,Kharif     ,3,8,2.67
Rajasthan,Udaipur,Other Kharif pulses, 2017-18,2018,Kharif     ,154,224,1.45
Rajasthan,Udaipur,Other Kharif pulses, 2018-19,2019,Kharif     ,129,121,0.94
Rajasthan,Udaipur,Other Kharif pulses, 2019-20,2020,Kharif     ,97,37,0.38
Rajasthan,Ajmer,other oilseeds, 2003-04,2004,Whole Year ,6229,4642,0.75
Rajasthan,Ajmer,other oilseeds, 2007-08,2008,Rabi       ,1458,549,0.38
Rajasthan,Ajmer,other oilseeds, 2008-09,2009,Rabi       ,14115,3676,0.26
Rajasthan,Ajmer,other oilseeds, 2009-10,2010,Rabi       ,2324,405,0.17
Rajasthan,Ajmer,other oilseeds, 2010-11,2011,Rabi       ,91268,54655,0.6
Rajasthan,Ajmer,other oilseeds, 2011-12,2012,Rabi       ,6997,3351,0.48
Rajasthan,Ajmer,other oilseeds, 2012-13,2013,Rabi       ,3295,1946,0.59
Rajasthan,Ajmer,other oilseeds, 2013-14,2014,Rabi       ,9276,9326,1.01
Rajasthan,Ajmer,other oilseeds, 2014-15,2015,Rabi       ,2554,1199,0.47
Rajasthan,Ajmer,other oilseeds, 2015-16,2016,Rabi       ,729,284,0.39
Rajasthan,Ajmer,other oilseeds, 2016-17,2017,Rabi       ,9045,6454,0.71
Rajasthan,Ajmer,other oilseeds, 2017-18,2018,Rabi       ,1341,735,0.55
Rajasthan,Ajmer,other oilseeds, 2018-19,2019,Rabi       ,4002,3385,0.85
Rajasthan,Ajmer,other oilseeds, 2019-20,2020,Rabi       ,8143,8800,1.08
Rajasthan,Alwar,other oilseeds, 2003-04,2004,Whole Year ,959,803,0.84
Rajasthan,Alwar,other oilseeds, 2007-08,2008,Rabi       ,373,100,0.27
Rajasthan,Alwar,other oilseeds, 2008-09,2009,Rabi       ,553,188,0.34
Rajasthan,Alwar,other oilseeds, 2009-10,2010,Rabi       ,1146,422,0.37
Rajasthan,Alwar,other oilseeds, 2010-11,2011,Rabi       ,2378,972,0.41
Rajasthan,Alwar,other oilseeds, 2011-12,2012,Rabi       ,856,365,0.43
Rajasthan,Alwar,other oilseeds, 2012-13,2013,Rabi       ,508,235,0.46
Rajasthan,Alwar,other oilseeds, 2013-14,2014,Rabi       ,538,320,0.59
Rajasthan,Alwar,other oilseeds, 2014-15,2015,Rabi       ,266,95,0.36
Rajasthan,Alwar,other oilseeds, 2015-16,2016,Rabi       ,280,121,0.43
Rajasthan,Alwar,other oilseeds, 2016-17,2017,Rabi       ,198,68,0.34
Rajasthan,Alwar,other oilseeds, 2017-18,2018,Rabi       ,155,97,0.63
Rajasthan,Alwar,other oilseeds, 2018-19,2019,Rabi       ,473,336,0.71
Rajasthan,Alwar,other oilseeds, 2019-20,2020,Rabi       ,1646,970,0.59
Rajasthan,Banswara,other oilseeds, 2003-04,2004,Whole Year ,66,47,0.71
Rajasthan,Banswara,other oilseeds, 2007-08,2008,Rabi       ,45,12,0.27
Rajasthan,Banswara,other oilseeds, 2008-09,2009,Rabi       ,33,12,0.36
Rajasthan,Banswara,other oilseeds, 2009-10,2010,Rabi       ,41,15,0.37
Rajasthan,Banswara,other oilseeds, 2010-11,2011,Rabi       ,29,12,0.41
Rajasthan,Banswara,other oilseeds, 2011-12,2012,Rabi       ,37,16,0.43
Rajasthan,Banswara,other oilseeds, 2012-13,2013,Rabi       ,42,21,0.5
Rajasthan,Banswara,other oilseeds, 2013-14,2014,Rabi       ,7,4,0.57
Rajasthan,Banswara,other oilseeds, 2014-15,2015,Rabi       ,11,5,0.45
Rajasthan,Banswara,other oilseeds, 2015-16,2016,Rabi       ,23,10,0.43
Rajasthan,Banswara,other oilseeds, 2016-17,2017,Rabi       ,17,7,0.41
Rajasthan,Banswara,other oilseeds, 2017-18,2018,Rabi       ,22,14,0.64
Rajasthan,Banswara,other oilseeds, 2018-19,2019,Rabi       ,19,14,0.74
Rajasthan,Baran,other oilseeds, 2003-04,2004,Whole Year ,2497,4661,1.87
Rajasthan,Baran,other oilseeds, 2007-08,2008,Rabi       ,397,108,0.27
Rajasthan,Baran,other oilseeds, 2008-09,2009,Rabi       ,439,160,0.36
Rajasthan,Baran,other oilseeds, 2009-10,2010,Rabi       ,824,303,0.37
Rajasthan,Baran,other oilseeds, 2010-11,2011,Rabi       ,1508,617,0.41
Rajasthan,Baran,other oilseeds, 2011-12,2012,Rabi       ,188,80,0.43
Rajasthan,Baran,other oilseeds, 2012-13,2013,Rabi       ,90,40,0.44
Rajasthan,Baran,other oilseeds, 2013-14,2014,Rabi       ,18,11,0.61
Rajasthan,Baran,other oilseeds, 2014-15,2015,Rabi       ,14,6,0.43
Rajasthan,Baran,other oilseeds, 2015-16,2016,Rabi       ,31,13,0.42
Rajasthan,Baran,other oilseeds, 2016-17,2017,Rabi       ,65,27,0.42
Rajasthan,Baran,other oilseeds, 2017-18,2018,Rabi       ,60,38,0.63
Rajasthan,Baran,other oilseeds, 2018-19,2019,Rabi       ,82,58,0.71
Rajasthan,Baran,other oilseeds, 2019-20,2020,Rabi       ,10,6,0.6
Rajasthan,Barmer,other oilseeds, 2003-04,2004,Whole Year ,81286,94565,1.16
Rajasthan,Barmer,other oilseeds, 2007-08,2008,Rabi       ,141,26,0.18
Rajasthan,Barmer,other oilseeds, 2008-09,2009,Rabi       ,188,69,0.37
Rajasthan,Barmer,other oilseeds, 2009-10,2010,Rabi       ,537,161,0.3
Rajasthan,Barmer,other oilseeds, 2010-11,2011,Rabi       ,39443,16132,0.41
Rajasthan,Barmer,other oilseeds, 2011-12,2012,Rabi       ,382,154,0.4
Rajasthan,Barmer,other oilseeds, 2012-13,2013,Rabi       ,303,186,0.61
Rajasthan,Barmer,other oilseeds, 2013-14,2014,Rabi       ,5051,3004,0.59
Rajasthan,Barmer,other oilseeds, 2014-15,2015,Rabi       ,101,42,0.42
Rajasthan,Barmer,other oilseeds, 2015-16,2016,Rabi       ,127,29,0.23
Rajasthan,Barmer,other oilseeds, 2016-17,2017,Rabi       ,2531,840,0.33
Rajasthan,Barmer,other oilseeds, 2017-18,2018,Rabi       ,569,211,0.37
Rajasthan,Barmer,other oilseeds, 2018-19,2019,Rabi       ,734,522,0.71
Rajasthan,Barmer,other oilseeds, 2019-20,2020,Rabi       ,19714,11877,0.6
Rajasthan,Bharatpur,other oilseeds, 2003-04,2004,Whole Year ,18,15,0.83
Rajasthan,Bharatpur,other oilseeds, 2007-08,2008,Rabi       ,384,104,0.27
Rajasthan,Bharatpur,other oilseeds, 2008-09,2009,Rabi       ,197,72,0.37
Rajasthan,Bharatpur,other oilseeds, 2009-10,2010,Rabi       ,1037,382,0.37
Rajasthan,Bharatpur,other oilseeds, 2010-11,2011,Rabi       ,632,258,0.41
Rajasthan,Bharatpur,other oilseeds, 2011-12,2012,Rabi       ,206,88,0.43
Rajasthan,Bharatpur,other oilseeds, 2012-13,2013,Rabi       ,156,78,0.5
Rajasthan,Bharatpur,other oilseeds, 2013-14,2014,Rabi       ,172,102,0.59
Rajasthan,Bharatpur,other oilseeds, 2014-15,2015,Rabi       ,50,21,0.42
Rajasthan,Bharatpur,other oilseeds, 2015-16,2016,Rabi       ,91,39,0.43
Rajasthan,Bharatpur,other oilseeds, 2016-17,2017,Rabi       ,118,49,0.42
Rajasthan,Bharatpur,other oilseeds, 2017-18,2018,Rabi       ,70,44,0.63
Rajasthan,Bharatpur,other oilseeds, 2018-19,2019,Rabi       ,103,73,0.71
Rajasthan,Bharatpur,other oilseeds, 2019-20,2020,Rabi       ,198,119,0.6
Rajasthan,Bhilwara,other oilseeds, 2003-04,2004,Whole Year ,5704,3712,0.65
Rajasthan,Bhilwara,other oilseeds, 2007-08,2008,Rabi       ,1717,483,0.28
Rajasthan,Bhilwara,other oilseeds, 2008-09,2009,Rabi       ,2793,940,0.34
Rajasthan,Bhilwara,other oilseeds, 2009-10,2010,Rabi       ,1280,326,0.25
Rajasthan,Bhilwara,other oilseeds, 2010-11,2011,Rabi       ,83798,27437,0.33
Rajasthan,Bhilwara,other oilseeds, 2011-12,2012,Rabi       ,4515,1919,0.43
Rajasthan,Bhilwara,other oilseeds, 2012-13,2013,Rabi       ,2216,1395,0.63
Rajasthan,Bhilwara,other oilseeds, 2013-14,2014,Rabi       ,4521,2471,0.55
Rajasthan,Bhilwara,other oilseeds, 2014-15,2015,Rabi       ,1530,626,0.41
Rajasthan,Bhilwara,other oilseeds, 2015-16,2016,Rabi       ,483,86,0.18
Rajasthan,Bhilwara,other oilseeds, 2016-17,2017,Rabi       ,886,303,0.34
Rajasthan,Bhilwara,other oilseeds, 2017-18,2018,Rabi       ,343,215,0.63
Rajasthan,Bhilwara,other oilseeds, 2018-19,2019,Rabi       ,841,598,0.71
Rajasthan,Bhilwara,other oilseeds, 2019-20,2020,Rabi       ,1075,648,0.6
Rajasthan,Bikaner,other oilseeds, 2003-04,2004,Whole Year ,9567,10282,1.07
Rajasthan,Bikaner,other oilseeds, 2007-08,2008,Rabi       ,463,15,0.03
Rajasthan,Bikaner,other oilseeds, 2008-09,2009,Rabi       ,2057,514,0.25
Rajasthan,Bikaner,other oilseeds, 2009-10,2010,Rabi       ,1452,485,0.33
Rajasthan,Bikaner,other oilseeds, 2010-11,2011,Rabi       ,9884,1043,0.11
Rajasthan,Bikaner,other oilseeds, 2011-12,2012,Rabi       ,3683,109,0.03
Rajasthan,Bikaner,other oilseeds, 2012-13,2013,Rabi       ,3445,678,0.2
Rajasthan,Bikaner,other oilseeds, 2013-14,2014,Rabi       ,253,110,0.43
Rajasthan,Bikaner,other oilseeds, 2014-15,2015,Rabi       ,276,99,0.36
Rajasthan,Bikaner,other oilseeds, 2015-16,2016,Rabi       ,259,118,0.46
Rajasthan,Bikaner,other oilseeds, 2016-17,2017,Rabi       ,1307,241,0.18
Rajasthan,Bikaner,other oilseeds, 2017-18,2018,Rabi       ,861,541,0.63
Rajasthan,Bikaner,other oilseeds, 2018-19,2019,Rabi       ,2337,1662,0.71
Rajasthan,Bikaner,other oilseeds, 2019-20,2020,Rabi       ,148279,87488,0.59
Rajasthan,Bundi,other oilseeds, 2003-04,2004,Whole Year ,526,562,1.07
Rajasthan,Bundi,other oilseeds, 2007-08,2008,Rabi       ,864,233,0.27
Rajasthan,Bundi,other oilseeds, 2008-09,2009,Rabi       ,668,244,0.37
Rajasthan,Bundi,other oilseeds, 2009-10,2010,Rabi       ,6011,2213,0.37
Rajasthan,Bundi,other oilseeds, 2010-11,2011,Rabi       ,10234,4182,0.41
Rajasthan,Bundi,other oilseeds, 2011-12,2012,Rabi       ,1819,1846,1.01
Rajasthan,Bundi,other oilseeds, 2012-13,2013,Rabi       ,946,587,0.62
Rajasthan,Bundi,other oilseeds, 2013-14,2014,Rabi       ,524,409,0.78
Rajasthan,Bundi,other oilseeds, 2014-15,2015,Rabi       ,162,67,0.41
Rajasthan,Bundi,other oilseeds, 2015-16,2016,Rabi       ,90,39,0.43
Rajasthan,Bundi,other oilseeds, 2016-17,2017,Rabi       ,71,28,0.39
Rajasthan,Bundi,other oilseeds, 2017-18,2018,Rabi       ,81,51,0.63
Rajasthan,Bundi,other oilseeds, 2018-19,2019,Rabi       ,236,168,0.71
Rajasthan,Bundi,other oilseeds, 2019-20,2020,Rabi       ,89,54,0.61
Rajasthan,Chittorgarh,other oilseeds, 2003-04,2004,Whole Year ,18252,6710,0.37
Rajasthan,Chittorgarh,other oilseeds, 2007-08,2008,Rabi       ,1008,444,0.44
Rajasthan,Chittorgarh,other oilseeds, 2008-09,2009,Rabi       ,1104,427,0.39
Rajasthan,Chittorgarh,other oilseeds, 2009-10,2010,Rabi       ,691,419,0.61
Rajasthan,Chittorgarh,other oilseeds, 2010-11,2011,Rabi       ,25703,10516,0.41
Rajasthan,Chittorgarh,other oilseeds, 2011-12,2012,Rabi       ,1626,1130,0.69
Rajasthan,Chittorgarh,other oilseeds, 2012-13,2013,Rabi       ,985,556,0.56
Rajasthan,Chittorgarh,other oilseeds, 2013-14,2014,Rabi       ,1725,1086,0.63
Rajasthan,Chittorgarh,other oilseeds, 2014-15,2015,Rabi       ,614,286,0.47
Rajasthan,Chittorgarh,other oilseeds, 2015-16,2016,Rabi       ,381,167,0.44
Rajasthan,Chittorgarh,other oilseeds, 2016-17,2017,Rabi       ,381,158,0.41
Rajasthan,Chittorgarh,other oilseeds, 2017-18,2018,Rabi       ,226,142,0.63
Rajasthan,Chittorgarh,other oilseeds, 2018-19,2019,Rabi       ,421,300,0.71
Rajasthan,Chittorgarh,other oilseeds, 2019-20,2020,Rabi       ,431,260,0.6
Rajasthan,Churu,other oilseeds, 2003-04,2004,Whole Year ,4471,3595,0.8
Rajasthan,Churu,other oilseeds, 2007-08,2008,Rabi       ,42,11,0.26
Rajasthan,Churu,other oilseeds, 2008-09,2009,Rabi       ,35,11,0.31
Rajasthan,Churu,other oilseeds, 2009-10,2010,Rabi       ,75,28,0.37
Rajasthan,Churu,other oilseeds, 2010-11,2011,Rabi       ,6767,2769,0.41
Rajasthan,Churu,other oilseeds, 2011-12,2012,Rabi       ,57,24,0.42
Rajasthan,Churu,other oilseeds, 2012-13,2013,Rabi       ,4418,161,0.04
Rajasthan,Churu,other oilseeds, 2013-14,2014,Rabi       ,562,19,0.03
